age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
58,3,142724,8.0,9,4,3,1,4,0,0,0,43,38,0.0
31,3,198452,9.0,10,2,6,5,4,0,0,0,18,38,0.0
28,3,285897,12.0,13,2,3,0,4,1,0,0,40,38,0.0
21,3,34568,8.0,9,4,2,4,4,1,0,0,50,38,0.0
44,5,136986,15.0,15,2,9,0,4,1,0,1977,50,38,1.0
31,5,404062,5.0,6,2,4,0,4,1,0,0,55,31,1.0
39,3,80479,12.0,13,0,13,1,4,1,0,0,55,38,0.0
30,3,433325,5.0,6,2,2,0,4,1,0,0,40,25,0.0
56,5,368797,13.0,14,2,11,0,4,1,0,0,40,38,1.0
41,3,157473,13.0,14,2,0,5,4,0,0,0,50,38,1.0
24,3,193130,9.0,10,4,0,3,4,0,0,0,40,38,0.0
33,3,91667,8.0,9,2,2,0,4,1,0,0,44,38,0.0
36,3,153078,13.0,14,2,3,0,1,1,15024,0,40,16,1.0
31,3,179673,8.0,9,2,6,0,4,1,0,0,40,38,1.0
39,3,236648,9.0,10,2,6,0,4,1,0,1848,42,38,1.0
41,3,77357,12.0,13,0,9,1,4,1,0,0,45,38,0.0
19,3,267796,9.0,10,4,0,3,4,1,0,0,30,38,0.0
57,3,335276,11.0,12,4,3,1,4,0,0,0,35,38,0.0
35,3,189102,8.0,9,2,3,0,4,1,0,0,55,38,1.0
34,5,203051,8.0,9,3,2,1,4,1,0,0,50,38,1.0
38,3,167440,8.0,9,2,6,0,4,1,0,0,40,38,0.0
21,3,186087,12.0,13,4,9,1,4,1,0,0,40,38,1.0
25,3,334267,8.0,9,4,2,2,4,1,0,0,45,38,0.0
49,3,172246,6.0,7,2,13,0,4,1,0,0,40,38,0.0
34,1,117963,12.0,13,2,13,0,4,1,0,0,40,38,1.0
22,8,374116,8.0,9,4,14,1,4,0,0,0,36,38,0.0
60,3,304074,9.0,10,6,13,1,4,1,0,0,28,38,0.0
35,3,212195,8.0,9,2,12,5,4,0,0,0,35,38,1.0
42,5,52781,12.0,13,2,3,0,4,1,0,0,40,38,1.0
61,1,176671,13.0,14,2,9,5,4,0,0,0,30,38,0.0
24,3,175778,12.0,13,4,3,1,4,0,0,0,40,38,0.0
26,3,340126,8.0,9,4,2,3,4,1,0,0,50,38,0.0
64,3,237581,3.0,4,2,13,0,4,1,0,0,48,25,1.0
47,1,246891,13.0,14,0,9,4,4,1,0,0,45,38,1.0
23,3,181659,6.0,7,4,2,3,4,1,0,0,60,38,0.0
34,3,209900,9.0,10,0,9,1,4,1,0,0,15,38,0.0
47,3,151826,5.0,6,0,12,4,2,0,0,0,38,38,0.0
43,4,210013,9.0,10,4,3,1,4,1,0,0,50,38,1.0
47,4,120131,8.0,9,2,3,0,4,1,0,0,50,38,0.0
57,3,366421,8.0,9,2,11,0,4,1,0,0,40,25,0.0
19,3,137578,9.0,10,4,0,3,4,1,0,0,10,38,0.0
36,3,89625,5.0,6,5,11,3,1,0,0,0,40,38,0.0
72,5,298945,12.0,13,6,4,1,4,1,0,0,40,38,1.0
34,1,108247,9.0,10,2,3,0,4,1,0,0,45,38,1.0
31,3,103642,8.0,9,2,13,0,4,1,0,0,45,38,1.0
25,8,181528,8.0,9,2,14,5,4,0,0,0,25,38,0.0
23,3,131699,9.0,10,4,11,3,2,0,0,0,14,38,0.0
18,3,154089,6.0,7,4,11,4,4,1,0,0,20,38,0.0
41,3,247081,9.0,10,2,0,0,4,1,0,0,40,38,1.0
45,3,276839,9.0,10,3,11,1,4,1,0,0,40,38,0.0
37,3,166115,5.0,6,2,13,0,4,1,0,0,50,38,1.0
27,3,192936,12.0,13,4,3,1,4,0,0,0,30,38,0.0
50,3,247425,8.0,9,0,0,1,2,0,0,0,40,38,0.0
41,5,198196,15.0,15,2,9,0,4,1,15024,0,50,38,1.0
20,3,260254,8.0,9,4,2,3,4,1,0,0,40,38,0.0
60,3,176360,12.0,13,2,11,0,4,1,0,0,40,38,1.0
21,8,214731,9.0,10,4,14,3,4,0,0,0,40,38,0.0
23,3,107564,8.0,9,4,11,1,4,0,0,0,24,38,0.0
32,3,29312,8.0,9,2,13,0,4,1,0,0,40,38,0.0
62,3,190610,12.0,13,2,3,0,4,1,0,0,50,38,1.0
40,3,296858,9.0,10,2,11,0,4,1,5178,0,40,38,1.0
42,3,294431,12.0,13,2,3,0,4,1,0,0,60,38,1.0
34,3,259818,8.0,9,0,7,4,2,0,0,0,40,38,0.0
37,1,161111,8.0,9,3,7,4,4,0,0,0,10,38,0.0
42,8,85995,8.0,9,2,14,0,4,1,0,0,52,38,0.0
18,3,108501,9.0,10,4,2,3,4,1,0,0,25,38,0.0
27,3,135296,13.0,14,4,3,1,4,0,0,0,40,38,0.0
27,0,491607,9.0,10,2,0,0,2,1,0,0,32,38,0.0
61,5,170278,15.0,15,4,9,1,4,0,0,0,30,29,0.0
41,3,309932,6.0,7,2,2,0,4,1,0,0,40,38,0.0
46,1,117310,12.0,13,2,9,5,4,0,0,0,21,38,1.0
46,3,234289,13.0,14,2,3,0,4,1,0,0,60,38,0.0
45,0,199925,10.0,11,4,0,4,4,1,0,0,48,38,0.0
70,1,31540,8.0,9,6,7,1,4,0,0,0,20,38,0.0
46,3,202606,8.0,9,5,7,1,2,0,0,0,30,13,0.0
20,3,239577,9.0,10,4,5,3,4,1,0,0,40,38,0.0
36,3,110013,13.0,14,4,11,1,4,0,0,0,40,38,0.0
38,1,230054,9.0,10,2,4,0,4,1,0,0,40,38,0.0
27,3,203558,9.0,10,2,9,5,4,0,0,0,40,38,1.0
51,5,222883,12.0,13,2,11,0,2,1,0,0,55,38,0.0
39,3,61518,9.0,10,2,3,0,4,1,0,0,50,38,1.0
45,3,246891,10.0,11,2,9,0,4,1,0,1902,40,38,1.0
51,3,194995,13.0,14,2,3,0,4,1,0,0,50,38,1.0
52,3,207025,8.0,9,0,8,4,2,0,0,0,24,38,0.0
39,4,128715,8.0,9,2,3,0,4,1,0,0,45,38,1.0
30,3,180168,12.0,13,0,9,1,4,0,0,0,38,38,0.0
44,5,270495,9.0,10,2,7,5,4,0,0,0,50,38,0.0
44,3,191196,9.0,10,2,9,0,4,1,0,0,35,38,1.0
28,6,624572,8.0,9,4,0,3,2,0,0,0,40,38,0.0
43,3,488706,1.0,2,2,4,0,4,1,0,0,45,25,0.0
43,5,52131,15.0,15,2,9,0,4,1,0,1902,50,38,1.0
38,3,134635,8.0,9,2,11,0,4,1,0,0,45,38,0.0
41,3,197033,9.0,10,2,7,0,4,1,0,0,35,38,0.0
36,3,112576,12.0,13,4,9,1,4,0,0,0,40,38,0.0
32,3,134737,8.0,9,2,6,0,4,1,0,0,42,38,0.0
45,3,154237,8.0,9,0,5,4,2,0,0,0,40,38,0.0
30,3,103200,13.0,14,3,9,1,1,0,0,0,40,35,0.0
25,3,179599,4.0,5,4,6,1,4,0,0,0,38,38,0.0
57,8,274900,3.0,4,2,14,2,4,1,0,0,45,5,0.0
21,3,138580,7.0,8,4,6,1,2,0,0,0,40,38,0.0
43,1,187034,9.0,10,0,3,1,4,0,0,0,40,38,0.0
19,3,263568,5.0,6,4,5,3,4,1,594,0,35,38,0.0
21,3,142332,7.0,8,4,6,3,4,1,0,0,25,38,0.0
40,3,174090,10.0,11,4,11,4,4,0,4687,0,50,38,1.0
38,0,103323,12.0,13,2,10,0,4,1,0,0,55,38,1.0
24,3,108670,10.0,11,4,7,4,4,0,0,0,32,38,0.0
18,8,326640,8.0,9,4,14,3,4,0,0,0,20,38,0.0
54,3,99185,13.0,14,2,9,0,4,1,0,0,40,38,1.0
29,3,365328,9.0,10,2,11,5,4,0,0,0,40,38,0.0
19,0,53220,9.0,10,4,0,3,2,0,0,1602,20,38,0.0
22,3,369084,9.0,10,4,2,3,4,1,0,0,40,38,0.0
48,0,55377,8.0,9,2,13,0,2,1,0,0,55,22,1.0
64,3,271094,12.0,13,0,9,1,4,0,0,0,20,38,0.0
27,3,165014,9.0,10,2,11,3,3,0,0,0,11,25,0.0
40,1,284086,13.0,14,2,9,0,4,1,7688,0,40,38,1.0
47,0,186256,11.0,12,2,3,0,4,1,15024,0,40,38,1.0
19,3,84250,9.0,10,4,11,3,4,0,0,0,22,38,0.0
39,3,189404,12.0,13,2,12,0,4,1,0,0,40,38,1.0
34,3,152667,7.0,8,4,7,1,4,1,0,0,25,38,0.0
36,3,239755,12.0,13,2,3,0,4,1,0,0,50,38,1.0
44,3,271756,8.0,9,2,0,0,2,1,0,0,40,38,1.0
23,3,332657,9.0,10,4,7,1,4,0,0,0,25,38,0.0
36,3,141029,8.0,9,5,2,4,4,0,0,0,40,38,0.0
27,3,41281,13.0,14,4,9,1,4,1,0,0,65,38,0.0
41,0,27444,9.0,10,2,3,0,4,1,0,0,40,38,1.0
20,3,267945,9.0,10,4,11,3,4,0,0,0,15,38,0.0
30,3,177675,8.0,9,4,6,2,4,1,0,0,40,38,0.0
20,3,135716,8.0,9,4,5,3,4,1,0,0,44,38,0.0
40,3,91355,8.0,9,4,7,1,2,0,0,0,40,38,0.0
47,5,53292,11.0,12,6,9,4,4,0,0,0,35,38,0.0
51,3,256466,12.0,13,2,0,0,1,1,0,0,50,29,0.0
40,3,126701,10.0,11,0,11,1,4,1,13550,0,50,38,1.0
25,3,64671,1.0,2,4,7,1,1,0,0,0,40,29,0.0
50,7,123004,8.0,9,2,6,3,4,0,0,1887,40,38,1.0
26,3,167350,8.0,9,2,2,0,4,1,0,0,45,38,0.0
62,6,160062,8.0,9,2,13,0,4,1,0,0,44,38,0.0
34,3,35683,9.0,10,0,6,1,4,0,0,0,40,38,0.0
28,3,146565,8.0,9,4,0,1,4,0,0,0,35,38,0.0
37,5,168166,9.0,10,0,11,4,4,0,0,0,40,38,0.0
34,3,117779,9.0,10,0,0,4,4,0,2977,0,65,38,0.0
58,1,310085,8.0,9,2,7,0,4,1,0,0,40,38,1.0
26,3,262413,8.0,9,4,5,3,4,0,0,0,40,21,0.0
56,3,152874,12.0,13,0,9,4,2,0,0,1741,40,38,0.0
29,3,35314,9.0,10,0,0,4,4,0,0,0,20,38,0.0
37,3,32719,12.0,13,2,9,5,4,0,0,0,50,38,1.0
37,3,224566,8.0,9,2,2,0,4,1,0,0,40,38,0.0
20,3,190290,9.0,10,4,13,3,4,1,0,1602,40,38,0.0
26,3,331806,8.0,9,4,13,1,2,1,0,0,37,38,0.0
45,4,328610,9.0,10,2,3,0,4,1,0,0,55,38,1.0
20,3,221533,6.0,7,4,2,1,4,1,0,0,40,38,0.0
35,3,350169,8.0,9,0,6,4,4,0,0,0,38,23,0.0
29,3,125131,8.0,9,2,6,5,4,0,0,0,40,38,1.0
71,8,158437,2.0,3,2,14,0,4,1,0,0,40,17,0.0
37,3,180714,8.0,9,4,7,4,2,1,0,0,48,38,0.0
40,3,284086,4.0,5,0,13,1,4,1,0,0,30,38,0.0
33,3,119422,8.0,9,2,3,0,4,1,0,0,40,38,0.0
22,8,327060,8.0,9,4,14,4,2,1,0,0,8,38,0.0
32,3,171813,12.0,13,4,9,3,4,0,0,0,40,38,0.0
39,1,20308,12.0,13,2,9,0,4,1,0,0,40,38,1.0
17,8,45037,5.0,6,4,14,3,4,0,0,0,25,38,0.0
53,3,139157,2.0,3,2,6,0,4,1,0,0,40,38,0.0
33,3,228931,12.0,13,2,9,0,4,1,7298,0,40,38,1.0
60,3,220729,3.0,4,2,11,0,4,1,0,0,50,38,0.0
43,5,147230,12.0,13,2,3,0,4,1,0,0,60,38,0.0
29,3,79586,8.0,9,2,2,0,0,1,0,0,65,38,0.0
40,4,279914,15.0,15,2,9,0,4,1,0,2415,40,38,1.0
62,3,142769,9.0,10,2,10,0,4,1,0,0,40,38,0.0
30,3,226525,5.0,6,0,13,3,4,1,0,0,40,38,0.0
18,3,178759,9.0,10,4,11,3,4,0,0,0,15,38,0.0
49,3,106705,9.0,10,5,11,4,4,0,0,0,36,38,0.0
57,3,194161,8.0,9,2,13,0,4,1,0,0,42,21,1.0
37,3,225385,8.0,9,0,6,3,4,0,0,0,40,38,0.0
66,5,331960,8.0,9,2,2,0,4,1,0,0,20,38,0.0
50,3,156877,8.0,9,2,0,0,4,1,0,0,35,38,0.0
24,3,271354,8.0,9,2,7,0,4,1,0,0,40,38,0.0
31,3,33117,9.0,10,2,2,0,4,1,0,0,45,38,1.0
38,3,212437,11.0,12,4,7,4,2,0,0,0,30,38,0.0
37,3,121228,8.0,9,0,6,4,4,1,0,1726,50,38,0.0
62,5,142139,8.0,9,2,13,0,4,1,0,0,30,38,0.0
54,3,165001,8.0,9,2,3,0,4,1,0,0,48,38,1.0
56,1,294623,2.0,3,2,13,0,4,1,0,0,40,38,0.0
24,1,244413,8.0,9,4,0,3,2,1,0,0,35,5,0.0
29,3,146014,8.0,9,0,2,1,4,1,0,0,50,38,0.0
53,5,197014,8.0,9,4,2,1,4,1,0,0,35,38,0.0
56,5,169528,8.0,9,2,2,0,4,1,0,0,40,38,0.0
60,8,162397,9.0,10,2,14,0,4,1,0,0,2,38,0.0
38,5,154641,8.0,9,2,4,0,4,1,0,0,50,38,0.0
52,3,251585,5.0,6,2,13,0,4,1,0,0,55,38,0.0
28,3,46322,11.0,12,4,0,1,2,0,0,0,38,38,0.0
46,1,197042,9.0,10,2,3,5,4,0,0,0,50,38,0.0
43,3,111829,10.0,11,4,9,1,4,0,0,0,40,38,0.0
24,1,229005,9.0,10,4,0,1,2,0,0,0,40,38,0.0
64,3,298546,8.0,9,2,4,0,4,1,0,0,70,38,0.0
43,0,111483,10.0,11,2,9,0,4,1,3103,0,40,38,1.0
64,3,104973,8.0,9,2,0,0,4,1,0,0,45,38,1.0
40,3,383300,8.0,9,2,5,0,4,1,0,0,40,38,0.0
38,3,135162,1.0,2,3,0,1,4,1,0,0,40,41,0.0
36,3,87520,8.0,9,2,7,2,4,0,0,0,40,38,0.0
19,3,183258,8.0,9,4,2,3,4,1,0,0,40,38,0.0
19,3,206546,9.0,10,4,5,3,4,1,0,0,24,38,0.0
55,3,199212,9.0,10,2,0,5,4,0,5178,0,40,38,1.0
41,1,207685,13.0,14,2,9,0,4,1,0,0,61,38,1.0
36,3,213277,9.0,10,2,2,0,4,1,0,0,50,38,0.0
23,3,129980,9.0,10,4,5,2,4,1,0,0,40,38,0.0
28,3,118089,8.0,9,2,3,0,4,1,4386,0,45,38,1.0
34,5,236391,6.0,7,2,11,5,4,0,0,0,30,38,0.0
49,3,209057,12.0,13,2,11,0,4,1,0,0,60,38,1.0
47,3,98044,0.0,1,4,7,1,4,1,0,0,25,7,0.0
21,3,154192,8.0,9,2,5,0,4,1,0,0,40,38,0.0
36,3,48268,8.0,9,2,2,0,4,1,0,0,40,38,0.0
17,3,158762,5.0,6,4,0,3,4,0,0,0,16,38,0.0
22,3,87569,10.0,11,4,7,1,4,0,0,1762,40,38,0.0
33,8,274800,8.0,9,5,14,3,2,0,0,0,40,38,0.0
42,1,230684,11.0,12,2,3,0,4,1,0,1579,40,38,0.0
52,3,155496,8.0,9,4,0,2,4,0,0,0,40,38,0.0
37,3,22494,9.0,10,3,3,4,4,0,0,0,41,38,0.0
42,3,200610,8.0,9,2,2,0,4,1,0,1740,60,38,0.0
48,6,54985,12.0,13,2,9,0,4,1,0,0,40,38,0.0
46,3,207807,5.0,6,2,6,5,2,0,0,0,30,38,0.0
18,3,294263,8.0,9,4,11,1,4,0,0,0,9,38,0.0
23,3,204226,9.0,10,4,0,1,4,0,0,0,40,38,0.0
90,1,188242,8.0,9,4,2,3,4,1,11678,0,40,38,1.0
47,3,20956,8.0,9,2,2,0,4,1,0,0,40,38,1.0
40,3,55567,12.0,13,2,9,5,4,0,0,0,40,38,1.0
23,6,251325,9.0,10,4,11,1,1,0,0,0,8,41,0.0
33,5,75417,8.0,9,5,7,4,4,0,0,0,8,38,0.0
36,1,185556,12.0,13,2,9,0,4,1,0,0,35,38,1.0
38,3,96732,4.0,5,2,4,0,4,1,0,0,60,25,0.0
31,3,323985,8.0,9,2,3,5,4,0,0,0,40,38,1.0
52,0,198186,5.0,6,5,0,4,2,0,0,0,40,38,0.0
21,3,147884,9.0,10,2,0,2,4,0,0,0,40,38,0.0
35,3,285000,12.0,13,4,9,1,4,1,0,0,45,38,0.0
54,3,91882,8.0,9,2,2,0,4,1,0,0,43,38,0.0
37,3,196434,9.0,10,2,11,0,4,1,0,0,40,38,1.0
52,3,191968,8.0,9,4,0,1,4,0,0,0,40,38,0.0
42,3,222756,12.0,13,0,9,4,4,1,7430,0,40,38,1.0
34,3,66384,9.0,10,4,9,3,4,1,0,0,35,38,0.0
46,3,165937,8.0,9,2,2,0,4,1,0,0,40,38,1.0
56,3,243076,9.0,10,4,2,4,4,1,0,0,40,38,0.0
36,5,193026,8.0,9,4,4,1,4,1,0,0,60,38,0.0
39,6,126894,14.0,16,4,9,1,2,0,0,0,30,38,0.0
24,3,214399,12.0,13,4,9,3,4,0,0,0,55,38,0.0
70,8,98979,9.0,10,2,14,0,2,1,0,0,20,38,1.0
29,3,191177,8.0,9,2,0,5,4,0,0,0,18,38,0.0
27,3,420351,8.0,9,4,0,1,4,1,0,0,45,38,0.0
53,3,159849,9.0,10,0,0,1,4,0,0,0,35,38,0.0
36,3,128392,12.0,13,0,3,1,4,1,4787,0,40,38,1.0
27,3,130492,6.0,7,0,2,4,3,1,0,0,35,38,0.0
48,3,59380,9.0,10,4,9,4,4,0,0,0,45,38,0.0
59,1,130532,12.0,13,0,0,1,4,0,0,0,45,38,0.0
29,3,535740,8.0,9,4,2,4,2,1,0,0,40,38,0.0
21,3,186452,9.0,10,4,7,3,4,1,0,0,35,38,0.0
29,3,276418,8.0,9,2,6,5,2,0,0,2051,32,38,0.0
19,8,383715,9.0,10,4,14,1,4,0,0,0,25,38,0.0
32,3,418617,12.0,13,4,11,1,4,1,0,0,55,7,0.0
23,3,607118,8.0,9,4,7,3,2,1,0,0,36,38,0.0
42,4,230592,12.0,13,2,11,0,4,1,0,0,50,38,0.0
68,1,212932,5.0,6,2,7,0,2,1,0,0,20,38,0.0
51,5,321865,9.0,10,2,7,0,4,1,0,0,99,38,0.0
36,3,240755,4.0,5,2,5,0,4,1,0,0,60,38,0.0
25,3,167571,9.0,10,4,7,3,4,0,0,0,25,38,0.0
70,5,165586,8.0,9,2,4,0,4,1,0,0,40,38,0.0
29,5,132267,11.0,12,2,12,0,4,1,0,0,60,38,0.0
53,3,308082,0.0,1,4,7,1,4,0,0,0,15,7,0.0
31,5,402812,8.0,9,2,2,0,4,1,7298,0,45,38,1.0
25,1,136357,8.0,9,2,2,0,4,1,0,0,40,38,0.0
17,3,117549,6.0,7,4,11,3,2,0,0,0,35,38,0.0
41,3,482677,5.0,6,2,0,5,4,0,0,0,30,38,0.0
72,5,112658,8.0,9,2,4,0,4,1,2653,0,42,38,0.0
34,3,120461,8.0,9,0,3,1,4,0,0,0,40,38,0.0
48,3,83444,13.0,14,2,9,0,4,1,7298,0,55,38,1.0
34,3,93699,8.0,9,5,11,4,4,0,0,0,50,38,0.0
45,3,174794,9.0,10,0,8,1,4,0,0,0,29,38,0.0
22,3,157332,8.0,9,4,0,1,4,0,0,0,35,38,0.0
20,3,420973,9.0,10,4,0,3,4,0,0,0,20,38,0.0
30,3,176471,8.0,9,0,7,4,4,0,0,0,38,38,0.0
31,3,113708,8.0,9,2,6,0,4,1,0,0,40,38,0.0
21,6,82497,9.0,10,4,0,3,4,0,0,0,20,38,0.0
32,3,169512,12.0,13,2,11,0,2,1,0,0,60,38,1.0
44,3,157765,8.0,9,0,6,1,4,0,0,0,40,38,0.0
48,3,277946,8.0,9,2,2,0,4,1,0,0,40,38,0.0
21,8,195808,6.0,7,4,14,3,4,1,0,0,15,38,0.0
50,3,57852,14.0,16,2,9,0,4,1,0,0,55,38,1.0
46,3,99699,12.0,13,5,9,1,2,0,0,1876,40,38,0.0
32,3,296466,10.0,11,2,2,0,4,1,0,0,40,38,1.0
44,4,248476,9.0,10,2,11,0,4,1,0,0,45,38,1.0
43,3,409902,8.0,9,4,7,1,2,0,0,0,96,38,0.0
19,8,187161,8.0,9,2,14,3,4,0,0,0,20,38,0.0
36,1,220237,12.0,13,2,10,0,4,1,0,1977,40,38,1.0
21,3,303187,9.0,10,4,5,3,1,1,0,0,40,29,0.0
38,3,285890,12.0,13,2,12,0,2,1,0,0,55,38,1.0
38,4,63322,12.0,13,4,3,1,4,1,0,0,60,38,0.0
56,5,159937,8.0,9,2,3,0,0,1,0,0,30,38,1.0
28,3,208725,15.0,15,2,9,0,4,1,0,0,50,38,1.0
41,3,325159,12.0,13,2,0,0,4,1,0,0,50,38,0.0
56,3,89698,8.0,9,6,0,1,2,0,0,0,40,38,0.0
32,3,399088,12.0,13,4,3,1,4,0,0,0,45,38,0.0
35,3,134922,8.0,9,0,6,4,4,0,0,0,50,38,0.0
22,3,245866,9.0,10,4,2,1,4,1,0,0,40,38,0.0
37,3,406328,12.0,13,2,0,0,2,1,0,0,50,38,1.0
72,5,203523,15.0,15,2,3,0,4,1,0,0,10,38,0.0
30,3,272432,8.0,9,4,12,4,4,0,0,0,40,38,0.0
30,6,182271,8.0,9,0,10,1,4,1,0,0,40,38,0.0
50,3,193746,8.0,9,2,3,0,4,1,0,0,60,38,0.0
49,5,203505,8.0,9,0,11,1,4,0,0,0,30,38,0.0
41,3,118484,9.0,10,5,11,1,4,1,0,0,40,38,0.0
25,3,391591,8.0,9,4,2,1,4,1,0,0,50,38,0.0
29,3,30069,9.0,10,4,0,3,4,0,0,0,50,38,0.0
38,3,179731,9.0,10,2,3,5,4,0,0,0,52,38,0.0
34,3,128016,13.0,14,0,3,1,4,0,2202,0,40,38,0.0
38,3,139473,8.0,9,2,2,0,4,1,0,0,50,38,0.0
26,6,130302,12.0,13,2,2,0,4,1,0,0,40,38,0.0
23,3,250630,12.0,13,4,11,1,4,0,0,0,40,38,0.0
24,1,115222,13.0,14,4,9,1,4,1,10520,0,40,38,1.0
19,3,198700,9.0,10,4,6,3,2,1,0,0,20,38,0.0
23,3,394191,8.0,9,4,2,2,4,1,0,0,40,38,0.0
78,3,163140,8.0,9,6,7,1,4,0,0,0,12,38,0.0
26,3,243786,12.0,13,4,7,1,4,0,0,0,38,38,0.0
42,6,248406,13.0,14,2,9,0,4,1,0,0,38,38,1.0
20,8,33860,9.0,10,4,14,1,0,0,0,0,28,38,0.0
45,3,138342,8.0,9,2,2,0,4,1,0,0,84,38,0.0
41,3,115254,9.0,10,0,6,4,2,0,0,0,40,38,0.0
55,3,173504,9.0,10,2,7,0,4,1,0,0,50,38,1.0
17,3,89259,6.0,7,4,0,3,4,0,0,0,15,38,0.0
30,6,152940,13.0,14,4,9,4,4,1,0,0,40,38,0.0
27,3,58124,12.0,13,4,9,1,2,0,0,0,40,38,0.0
40,3,201908,10.0,11,2,3,0,4,1,0,0,40,38,1.0
39,3,156780,8.0,9,3,7,2,1,0,0,0,40,41,0.0
26,3,152924,9.0,10,2,0,5,4,0,0,0,40,38,0.0
31,3,115963,6.0,7,2,6,0,4,1,0,0,40,38,0.0
29,3,375313,9.0,10,4,2,1,1,1,0,0,45,29,0.0
46,1,126754,12.0,13,2,2,0,4,1,0,0,50,38,1.0
35,6,223725,11.0,12,2,9,0,4,1,0,0,65,38,0.0
38,3,298871,8.0,9,2,13,0,1,1,0,0,40,2,0.0
25,1,306352,8.0,9,2,10,0,4,1,0,1902,40,25,1.0
45,3,166879,6.0,7,0,2,1,4,1,0,0,40,38,0.0
22,8,125040,9.0,10,4,14,3,4,1,0,0,40,38,0.0
27,5,198493,8.0,9,2,9,0,4,1,0,0,60,38,0.0
44,3,86298,12.0,13,4,9,1,4,1,0,0,45,38,0.0
40,3,249039,8.0,9,0,0,1,4,0,0,0,40,38,0.0
27,3,217200,9.0,10,4,0,1,4,1,0,0,40,38,0.0
30,3,145139,8.0,9,4,2,1,4,1,0,0,45,38,0.0
24,1,146343,8.0,9,4,10,1,4,1,0,0,40,38,0.0
35,3,102976,8.0,9,0,3,1,4,1,0,0,50,38,0.0
50,1,24013,13.0,14,2,3,0,4,1,0,0,55,38,1.0
54,3,162745,8.0,9,2,2,0,4,1,0,0,55,38,1.0
55,3,128045,8.0,9,2,7,0,4,1,0,0,40,38,0.0
43,3,245937,9.0,10,2,9,0,4,1,0,0,65,38,0.0
34,3,426431,9.0,10,2,2,0,4,1,0,0,48,38,1.0
41,3,409902,5.0,6,5,7,4,2,0,0,0,33,38,0.0
43,3,580591,1.0,2,3,4,1,4,1,0,0,28,25,0.0
76,5,130585,9.0,10,2,7,5,4,0,0,0,12,38,0.0
24,3,201145,8.0,9,4,2,1,4,1,0,0,65,38,0.0
51,3,196107,9.0,10,2,4,0,4,1,0,0,60,38,0.0
55,3,178353,4.0,5,0,6,1,4,1,10520,0,60,38,1.0
23,3,195508,9.0,10,4,5,3,4,1,0,0,20,38,0.0
23,3,224716,9.0,10,4,11,1,4,1,0,0,35,38,0.0
18,8,280901,8.0,9,4,14,3,4,0,0,0,15,38,0.0
43,3,169076,8.0,9,2,6,0,2,1,0,0,40,38,0.0
39,3,141584,9.0,10,2,12,0,4,1,0,0,50,38,0.0
57,5,253267,2.0,3,5,7,4,4,0,0,0,35,4,0.0
27,3,203776,9.0,10,2,11,0,4,1,0,0,45,38,0.0
54,1,449172,12.0,13,0,3,1,2,1,0,0,40,38,0.0
37,3,174329,9.0,10,4,7,3,4,1,0,0,20,38,0.0
44,3,91674,13.0,14,2,3,0,4,1,0,0,50,38,1.0
62,3,202958,9.0,10,2,6,0,4,1,0,0,40,38,0.0
40,3,205680,13.0,14,2,3,0,4,1,0,0,50,38,0.0
29,3,193932,8.0,9,4,13,1,4,1,0,0,40,38,0.0
26,3,177635,7.0,8,3,13,4,4,1,0,0,40,25,0.0
65,8,180422,11.0,12,4,14,1,4,1,6723,0,38,38,0.0
18,3,231335,8.0,9,4,11,1,4,1,0,0,40,38,0.0
46,3,141058,8.0,9,2,2,0,4,1,7298,0,40,38,1.0
20,0,114365,8.0,9,4,0,3,4,0,0,0,40,38,0.0
23,1,212856,11.0,12,4,10,3,2,0,0,0,35,38,0.0
23,3,64292,9.0,10,4,0,1,4,0,0,0,40,38,0.0
58,5,96609,9.0,10,0,11,1,4,0,0,0,40,38,0.0
40,8,438427,11.0,12,5,14,4,2,0,0,0,55,38,0.0
62,8,144026,8.0,9,2,14,5,4,0,0,0,40,38,0.0
21,3,105997,8.0,9,4,7,2,4,0,0,0,20,38,0.0
47,1,154430,13.0,14,2,9,5,4,0,0,0,40,38,1.0
19,3,162954,8.0,9,4,11,3,4,0,0,0,30,38,0.0
21,3,94826,2.0,3,4,2,3,4,1,0,0,40,12,0.0
27,3,54897,8.0,9,2,5,0,4,1,0,0,40,38,0.0
38,5,135020,9.0,10,4,2,3,4,1,0,0,60,38,0.0
40,5,367819,12.0,13,2,3,0,4,1,0,1977,40,38,1.0
22,3,225531,8.0,9,4,7,3,4,1,0,2205,40,38,0.0
49,3,165937,8.0,9,2,7,0,4,1,0,0,40,38,0.0
21,3,131230,9.0,10,4,12,3,4,1,0,0,30,38,0.0
38,3,95647,8.0,9,4,0,3,1,1,0,0,30,38,0.0
66,3,115880,12.0,13,2,9,0,4,1,10605,0,40,38,1.0
37,3,262278,10.0,11,2,3,0,2,1,15024,0,45,38,1.0
38,3,126755,3.0,4,2,13,0,4,1,0,0,45,38,0.0
47,1,150211,14.0,16,2,3,0,4,1,0,0,40,38,1.0
47,3,188694,13.0,14,2,9,0,4,1,15024,0,45,38,1.0
53,4,59840,9.0,10,2,3,0,4,1,0,0,60,38,0.0
36,3,144752,8.0,9,2,2,0,0,1,0,0,48,38,0.0
